Site,Zone,Transect,Photocount,PhotoID,GPS,GPS,Point,Abiotic (m/s/rb/b/rk/mm),Living cover(sg/ns/sc/ca/cc/ma/ta/ua/ev/nm),Genus,Species,Morphology,Notes,Species to count,count,n-1,n(n-1),Diversity
Wailupe,B,4,2,DSCF1286,,,18,s,no,,,,,,,,,
Wailupe,B,4,2,DSCF1286,,,19,s,no,,,,,,,,,
Wailupe,B,4,2,DSCF1286,,,20,s,no,,,,,,,,,
Wailupe,B,4,3,DSCF1287,,,1,s,no,,,,,,,,,
Wailupe,B,4,3,DSCF1287,,,2,s,no,,,,,,,,,
Wailupe,B,4,3,DSCF1287,,,3,s,no,,,,,,,,,
Wailupe,B,4,3,DSCF1287,,,4,s,no,,,,,,,,,
Wailupe,B,4,3,DSCF1287,,,5,rb,ta,,,t,,,,,,
Wailupe,B,4,3,DSCF1287,,,6,s,no,,,,,,,,,
Wailupe,B,4,3,DSCF1287,,,7,s,no,,,,,,,,,
Wailupe,B,4,3,DSCF1287,,,8,s,no,,,,,,,,,
Wailupe,B,4,3,DSCF1287,,,9,s,no,,,,,,,,,
Wailupe,B,4,3,DSCF1287,,,10,s,no,,,,,,,,,
Wailupe,B,4,3,DSCF1287,,,11,s,no,,,,,,,,,
Wailupe,B,4,3,DSCF1287,,,12,s,no,,,,,,,,,
Wailupe,B,4,3,DSCF1287,,,13,s,no,,,,,,,,,
Wailupe,B,4,3,DSCF1287,,,14,s,no,,,,,,,,,
Wailupe,B,4,3,DSCF1287,,,15,s,no,,,,,,,,,
Wailupe,B,4,3,DSCF1287,,,16,s,no,,,,,,,,,
Wailupe,B,4,3,DSCF1287,,,17,rb,ta,,,t,,,,,,
Wailupe,B,4,3,DSCF1287,,,18,s,no,,,,,,,,,
Wailupe,B,4,3,DSCF1287,,,19,s,no,,,,,,,,,
Wailupe,B,4,3,DSCF1287,,,20,s,no,,,,,,,,,
Wailupe,B,4,4,DSCF1288,,,1,s,no,,,,,,,,,
Wailupe,B,4,4,DSCF1288,,,2,s,no,,,,,,,,,
Wailupe,B,4,4,DSCF1288,,,3,s,no,,,,,,,,,
Wailupe,B,4,4,DSCF1288,,,4,s,no,,,,,,,,,
Wailupe,B,4,4,DSCF1288,,,5,s,no,,,,,,,,,
Wailupe,B,4,4,DSCF1288,,,6,s,no,,,,,,,,,
Wailupe,B,4,4,DSCF1288,,,7,s,no,,,,,,,,,
Wailupe,B,4,4,DSCF1288,,,8,rb,ta,Cyanobacteria,sp.,t,,,,,,
Wailupe,B,4,4,DSCF1288,,,9,s,no,,,,,,,,,
Wailupe,B,4,4,DSCF1288,,,10,s,no,,,,,,,,,
Wailupe,B,4,4,DSCF1288,,,11,s,no,,,,,,,,,
Wailupe,B,4,4,DSCF1288,,,12,s,no,,,,,,,,,
Wailupe,B,4,4,DSCF1288,,,13,s,no,,,,,,,,,
Wailupe,B,4,4,DSCF1288,,,14,s,no,,,,,,,,,
Wailupe,B,4,4,DSCF1288,,,15,s,no,,,,,,,,,
Wailupe,B,4,4,DSCF1288,,,16,s,no,,,,,,,,,
Wailupe,B,4,4,DSCF1288,,,17,rb,ta,,,t,,,,,,
Wailupe,B,4,4,DSCF1288,,,18,s,no,,,,,,,,,
Wailupe,B,4,4,DSCF1288,,,19,s,no,,,,,,,,,
Wailupe,B,4,4,DSCF1288,,,20,s,no,,,,,,,,,
Wailupe,B,4,5,DSCF1289,,,1,s,no,,,,,,,,,
Wailupe,B,4,5,DSCF1289,,,2,s,no,,,,,,,,,
Wailupe,B,4,5,DSCF1289,,,3,s,no,,,,,,,,,
Wailupe,B,4,5,DSCF1289,,,4,s,no,,,,,,,,,
Wailupe,B,4,5,DSCF1289,,,5,s,no,,,,,,,,,
Wailupe,B,4,5,DSCF1289,,,6,s,no,,,,,,,,,
Wailupe,B,4,5,DSCF1289,,,7,s,no,,,,,,,,,
Wailupe,B,4,5,DSCF1289,,,8,s,no,,,,,,,,,
Wailupe,B,4,5,DSCF1289,,,9,s,no,,,,,,,,,
Wailupe,B,4,5,DSCF1289,,,10,s,no,,,,,,,,,
Wailupe,B,4,5,DSCF1289,,,11,s,no,,,,,,,,,
Wailupe,B,4,5,DSCF1289,,,12,s,no,,,,,,,,,
Wailupe,B,4,5,DSCF1289,,,13,s,no,,,,,,,,,
Wailupe,B,4,5,DSCF1289,,,14,s,no,,,,,,,,,
Wailupe,B,4,5,DSCF1289,,,15,s,no,,,,,,,,,
Wailupe,B,4,5,DSCF1289,,,16,s,no,,,,,,,,,
Wailupe,B,4,5,DSCF1289,,,17,s,no,,,,,,,,,
Wailupe,B,4,5,DSCF1289,,,18,rb,ta,Cyanobacteria,sp.,t,,,,,,
Wailupe,B,4,5,DSCF1289,,,19,s,no,,,,,,,,,
Wailupe,B,4,5,DSCF1289,,,20,s,no,,,,,,,,,
Wailupe,B,4,6,DSCF1290,,,1,s,no,,,,,,,,,
Wailupe,B,4,6,DSCF1290,,,2,s,no,,,,,,,,,
Wailupe,B,4,6,DSCF1290,,,3,rb,ta,,,t,,,,,,
Wailupe,B,4,6,DSCF1290,,,4,s,no,,,,,,,,,
Wailupe,B,4,6,DSCF1290,,,5,s,no,,,,,,,,,
Wailupe,B,4,6,DSCF1290,,,6,s,no,,,,,,,,,
Wailupe,B,4,6,DSCF1290,,,7,s,no,,,,,,,,,
Wailupe,B,4,6,DSCF1290,,,8,s,no,,,,,,,,,
Wailupe,B,4,6,DSCF1290,,,9,s,no,,,,,,,,,
Wailupe,B,4,6,DSCF1290,,,10,s,no,,,,,,,,,
Wailupe,B,4,6,DSCF1290,,,11,s,no,,,,,,,,,
Wailupe,B,4,6,DSCF1290,,,12,rb,ta,,,t,,,,,,
Wailupe,B,4,6,DSCF1290,,,13,s,no,,,,,,,,,
Wailupe,B,4,6,DSCF1290,,,14,s,no,,,,,,,,,
Wailupe,B,4,6,DSCF1290,,,15,s,no,,,,,,,,,
Wailupe,B,4,6,DSCF1290,,,16,rb,ta,,,t,,,,,,
Wailupe,B,4,6,DSCF1290,,,17,s,no,,,,,,,,,
Wailupe,B,4,6,DSCF1290,,,18,s,no,,,,,,,,,
Wailupe,B,4,6,DSCF1290,,,19,s,no,,,,,,,,,
Wailupe,B,4,6,DSCF1290,,,20,s,no,,,,,,,,,
Wailupe,B,4,7,DSCF1291,,,1,rb,ta,,,t,,,,,,
Wailupe,B,4,7,DSCF1291,,,2,rb,ta,,,t,,,,,,
Wailupe,B,4,7,DSCF1291,,,3,s,no,,,,,,,,,
Wailupe,B,4,7,DSCF1291,,,4,s,no,,,,,,,,,
Wailupe,B,4,7,DSCF1291,,,5,s,no,,,,,,,,,
Wailupe,B,4,7,DSCF1291,,,6,s,no,,,,,,,,,
Wailupe,B,4,7,DSCF1291,,,7,s,no,,,,,,,,,
Wailupe,B,4,7,DSCF1291,,,8,rb,ta,,,t,,,,,,
Wailupe,B,4,7,DSCF1291,,,9,s,no,,,,,,,,,
Wailupe,B,4,7,DSCF1291,,,10,s,no,,,,,,,,,
Wailupe,B,4,7,DSCF1291,,,11,s,no,,,,,,,,,
Wailupe,B,4,7,DSCF1291,,,12,s,no,,,,,,,,,
Wailupe,B,4,7,DSCF1291,,,13,s,no,,,,,,,,,
Wailupe,B,4,7,DSCF1291,,,14,s,no,,,,,,,,,
Wailupe,B,4,7,DSCF1291,,,15,s,no,,,,,,,,,
Wailupe,B,4,7,DSCF1291,,,16,s,no,,,,,,,,,
Wailupe,B,4,7,DSCF1291,,,17,s,no,,,,,,,,,
Wailupe,B,4,7,DSCF1291,,,18,s,no,,,,,,,,,
Wailupe,B,4,7,DSCF1291,,,19,rb,ta,,,t,,,,,,
Wailupe,B,4,7,DSCF1291,,,20,s,no,,,,,,,,,
Wailupe,B,4,8,DSCF1292,,,1,s,no,,,,,,,,,
Wailupe,B,4,8,DSCF1292,,,2,s,no,,,,,,,,,
Wailupe,B,4,8,DSCF1292,,,3,rb,ta,Cyanobacteria,sp.,t,,,,,,
Wailupe,B,4,8,DSCF1292,,,4,rb,ta,Cyanobacteria,sp.,t,,,,,,
Wailupe,B,4,8,DSCF1292,,,5,s,no,,,,,,,,,
Wailupe,B,4,8,DSCF1292,,,6,s,no,,,,,,,,,
Wailupe,B,4,8,DSCF1292,,,7,s,no,,,,,,,,,
Wailupe,B,4,8,DSCF1292,,,8,s,no,,,,,,,,,
Wailupe,B,4,8,DSCF1292,,,9,rb,ta,,,t,,,,,,
Wailupe,B,4,8,DSCF1292,,,10,s,no,,,,,,,,,
Wailupe,B,4,8,DSCF1292,,,11,rb,ma,Acanthophora,spicifera,b,,,,,,
Wailupe,B,4,8,DSCF1292,,,12,s,no,,,,,,,,,
Wailupe,B,4,8,DSCF1292,,,13,rb,ta,,,t,,,,,,
Wailupe,B,4,8,DSCF1292,,,14,s,no,,,,,,,,,
Wailupe,B,4,8,DSCF1292,,,15,s,no,,,,,,,,,
Wailupe,B,4,8,DSCF1292,,,16,rb,ta,,,t,,,,,,
Wailupe,B,4,8,DSCF1292,,,17,rb,ma,Acanthophora,spicifera,b,,,,,,
Wailupe,B,4,8,DSCF1292,,,18,rb,no,,,,,,,,,
Wailupe,B,4,8,DSCF1292,,,19,s,no,,,,,,,,,
Wailupe,B,4,8,DSCF1292,,,20,s,no,,,,,,,,,
Wailupe,B,4,9,DSCF1293,,,1,rb,ca,,,e,,,,,,
Wailupe,B,4,9,DSCF1293,,,2,s,no,,,,,,,,,
Wailupe,B,4,9,DSCF1293,,,3,s,no,,,,,,,,,
Wailupe,B,4,9,DSCF1293,,,4,rb,ta,Cyanobacteria,sp.,t,,,,,,
Wailupe,B,4,9,DSCF1293,,,5,s,no,,,,,,,,,
Wailupe,B,4,9,DSCF1293,,,6,s,no,,,,,,,,,
Wailupe,B,4,9,DSCF1293,,,7,rb,ta,Cyanobacteria,sp.,t,,,,,,
Wailupe,B,4,9,DSCF1293,,,8,s,no,,,,,,,,,
Wailupe,B,4,9,DSCF1293,,,9,rb,ta,Cyanobacteria,sp.,t,,,,,,
Wailupe,B,4,9,DSCF1293,,,10,rb,ma,Gracilaria,salicornia,b,,,,,,
Wailupe,B,4,9,DSCF1293,,,11,s,no,,,,,,,,,
Wailupe,B,4,9,DSCF1293,,,12,rb,ta,Cyanobacteria,sp.,t,,,,,,
Wailupe,B,4,9,DSCF1293,,,13,s,no,,,,,,,,,
Wailupe,B,4,9,DSCF1293,,,14,s,no,,,,,,,,,
Wailupe,B,4,9,DSCF1293,,,15,s,no,,,,,,,,,
Wailupe,B,4,9,DSCF1293,,,16,s,no,,,,,,,,,
Wailupe,B,4,9,DSCF1293,,,17,rb,ta,,,t,,,,,,
Wailupe,B,4,9,DSCF1293,,,18,rb,ta,Cyanobacteria,sp.,t,,,,,,
Wailupe,B,4,9,DSCF1293,,,19,s,no,,,,,,,,,
Wailupe,B,4,9,DSCF1293,,,20,s,no,,,,,,,,,
Wailupe,B,4,10,DSCF1294,,,1,s,no,,,,,,,,,
Wailupe,B,4,10,DSCF1294,,,2,s,no,,,,,,,,,
Wailupe,B,4,10,DSCF1294,,,3,s,no,,,,,,,,,
Wailupe,B,4,10,DSCF1294,,,4,s,no,,,,,,,,,
Wailupe,B,4,10,DSCF1294,,,5,s,no,,,,,,,,,
Wailupe,B,4,10,DSCF1294,,,6,s,no,,,,,,,,,
Wailupe,B,4,10,DSCF1294,,,7,s,no,,,,,,,,,
Wailupe,B,4,10,DSCF1294,,,8,s,no,,,,,,,,,
Wailupe,B,4,10,DSCF1294,,,9,s,no,,,,,,,,,
Wailupe,B,4,10,DSCF1294,,,10,rb,ma,Acanthophora,spicifera,b,,,,,,
Wailupe,B,4,10,DSCF1294,,,11,s,no,,,,,,,,,
Wailupe,B,4,10,DSCF1294,,,12,s,no,,,,,,,,,
Wailupe,B,4,10,DSCF1294,,,13,s,no,,,,,,,,,
Wailupe,B,4,10,DSCF1294,,,14,s,no,,,,,,,,,
Wailupe,B,4,10,DSCF1294,,,15,rb,no,,,,,,,,,
Wailupe,B,4,10,DSCF1294,,,16,s,no,,,,,,,,,
Wailupe,B,4,10,DSCF1294,,,17,s,no,,,,,,,,,
Wailupe,B,4,10,DSCF1294,,,18,rb,ta,,,t,,,,,,
Wailupe,B,4,10,DSCF1294,,,19,s,no,,,,,,,,,
Wailupe,B,4,10,DSCF1294,,,20,rb,ta,,,t,,,,,,
Wailupe,B,5,1,DSCF1301,21.27501,-157.76275,1,s,no,,,,,Gracilaria salicornia,0,-1,0,0
Wailupe,B,5,1,DSCF1301,21.27501,-157.76275,2,s,no,,,,,Articulated Coralline Algae,0,-1,0,
Wailupe,B,5,1,DSCF1301,21.27501,-157.76275,3,s,no,,,,,Acanthophora spicifera,0,-1,0,
Wailupe,B,5,1,DSCF1301,21.27501,-157.76275,4,s,no,,,,,Actinotrichia sp.,0,-1,0,
Wailupe,B,5,1,DSCF1301,21.27501,-157.76275,5,s,no,,,,,Crustose coralline algae,0,-1,0,
Wailupe,B,5,1,DSCF1301,21.27501,-157.76275,6,s,no,,,,,Cyanobacteria sp.,3,2,6,
Wailupe,B,5,1,DSCF1301,21.27501,-157.76275,7,rb,ta,,,t,,Euptiloclaida sp.,0,-1,0,
Wailupe,B,5,1,DSCF1301,21.27501,-157.76275,8,rb,no,,,,,Halimeda sp. ,0,-1,0,
Wailupe,B,5,1,DSCF1301,21.27501,-157.76275,9,s,no,,,,,Hydrolithon sp.,0,-1,0,
Wailupe,B,5,1,DSCF1301,21.27501,-157.76275,10,s,no,,,,,Hypnea sp.,0,-1,0,
Wailupe,B,5,1,DSCF1301,21.27501,-157.76275,11,s,no,,,,,Lyngbya sp.,0,-1,0,
Wailupe,B,5,1,DSCF1301,21.27501,-157.76275,12,s,no,,,,,Montipora sp.,0,-1,0,
Wailupe,B,5,1,DSCF1301,21.27501,-157.76275,13,s,no,,,,,Neritina sp.,0,-1,0,
Wailupe,B,5,1,DSCF1301,21.27501,-157.76275,14,s,no,,,,,Peyssonnelia sp.,0,-1,0,
Wailupe,B,5,1,DSCF1301,21.27501,-157.76275,15,s,no,,,,,Porites sp. ,0,-1,0,
Wailupe,B,5,1,DSCF1301,21.27501,-157.76275,16,s,no,,,,,Pterocladiella sp.,0,-1,0,
Wailupe,B,5,1,DSCF1301,21.27501,-157.76275,17,rb,no,,,,,Spyridia filamentosa,0,-1,0,
Wailupe,B,5,1,DSCF1301,21.27501,-157.76275,18,s,no,,,,,Zoanthid sp. ,0,-1,0,
Wailupe,B,5,1,DSCF1301,21.27501,-157.76275,19,rb,ta,,,t,,SUM,3,,6,
Wailupe,B,5,1,DSCF1301,21.27501,-157.76275,20,s,no,,,,,,,,,
Wailupe,B,5,2,DSCF1303,,,1,s,no,,,,,,,,,
Wailupe,B,5,2,DSCF1303,,,2,rb,no,,,,,N(N-1),6,,,
Wailupe,B,5,2,DSCF1303,,,3,s,no,,,,,D=n(n-1)/N(N-1),0,,,
Wailupe,B,5,2,DSCF1303,,,4,s,no,,,,,,,,,
Wailupe,B,5,2,DSCF1303,,,5,rb,sc,,,e,,,,,,
Wailupe,B,5,2,DSCF1303,,,6,s,no,,,,,,,,,
Wailupe,B,5,2,DSCF1303,,,7,s,no,,,,,,,,,
Wailupe,B,5,2,DSCF1303,,,8,s,no,,,,,,,,,
Wailupe,B,5,2,DSCF1303,,,9,s,no,,,,,,,,,
Wailupe,B,5,2,DSCF1303,,,10,s,no,,,,,,,,,
Wailupe,B,5,2,DSCF1303,,,11,s,no,,,,,,,,,
Wailupe,B,5,2,DSCF1303,,,12,s,no,,,,,,,,,
Wailupe,B,5,2,DSCF1303,,,13,s,no,,,,,,,,,
Wailupe,B,5,2,DSCF1303,,,14,s,no,,,,,,,,,
Wailupe,B,5,2,DSCF1303,,,15,rb,ca,,,e,,,,,,
Wailupe,B,5,2,DSCF1303,,,16,rb,sc,,,e,,,,,,
Wailupe,B,5,2,DSCF1303,,,17,rb,sc,,,e,,,,,,
Wailupe,B,5,2,DSCF1303,,,18,s,no,,,,,,,,,
Wailupe,B,5,2,DSCF1303,,,19,rb,sc,,,e,,,,,,
Wailupe,B,5,2,DSCF1303,,,20,s,no,,,,,,,,,
Wailupe,B,5,3,DSCF1304,,,1,rb,ta,,,t,,,,,,
Wailupe,B,5,3,DSCF1304,,,2,s,no,,,,,,,,,
Wailupe,B,5,3,DSCF1304,,,3,s,no,,,,,,,,,
Wailupe,B,5,3,DSCF1304,,,4,s,no,,,,,,,,,
Wailupe,B,5,3,DSCF1304,,,5,s,no,,,,,,,,,
Wailupe,B,5,3,DSCF1304,,,6,s,no,,,,,,,,,
Wailupe,B,5,3,DSCF1304,,,7,s,no,,,,,,,,,
Wailupe,B,5,3,DSCF1304,,,8,s,no,,,,,,,,,
Wailupe,B,5,3,DSCF1304,,,9,s,no,,,,,,,,,
Wailupe,B,5,3,DSCF1304,,,10,s,no,,,,,,,,,
Wailupe,B,5,3,DSCF1304,,,11,s,no,,,,,,,,,
Wailupe,B,5,3,DSCF1304,,,12,s,no,,,,,,,,,
Wailupe,B,5,3,DSCF1304,,,13,s,no,,,,,,,,,
Wailupe,B,5,3,DSCF1304,,,14,s,no,,,,,,,,,
Wailupe,B,5,3,DSCF1304,,,15,s,no,,,,,,,,,
Wailupe,B,5,3,DSCF1304,,,16,s,no,,,,,,,,,
Wailupe,B,5,3,DSCF1304,,,17,s,no,,,,,,,,,
Wailupe,B,5,3,DSCF1304,,,18,s,no,,,,,,,,,
Wailupe,B,5,3,DSCF1304,,,19,s,no,,,,,,,,,
Wailupe,B,5,3,DSCF1304,,,20,s,no,,,,,,,,,
Wailupe,B,5,4,DSCF1305,,,1,s,no,,,,,,,,,
Wailupe,B,5,4,DSCF1305,,,2,s,no,,,,,,,,,
Wailupe,B,5,4,DSCF1305,,,3,s,no,,,,,,,,,
Wailupe,B,5,4,DSCF1305,,,4,s,no,,,,,,,,,
Wailupe,B,5,4,DSCF1305,,,5,s,no,,,,,,,,,
Wailupe,B,5,4,DSCF1305,,,6,s,no,,,,,,,,,
Wailupe,B,5,4,DSCF1305,,,7,s,no,,,,,,,,,
Wailupe,B,5,4,DSCF1305,,,8,s,no,,,,,,,,,
Wailupe,B,5,4,DSCF1305,,,9,s,no,,,,,,,,,
Wailupe,B,5,4,DSCF1305,,,10,rb,no,,,,,,,,,
Wailupe,B,5,4,DSCF1305,,,11,rb,ta,Cyanobacteria,sp.,t,,,,,,
Wailupe,B,5,4,DSCF1305,,,12,s,no,,,,,,,,,
Wailupe,B,5,4,DSCF1305,,,13,s,no,,,,,,,,,
Wailupe,B,5,4,DSCF1305,,,14,s,no,,,,,,,,,
Wailupe,B,5,4,DSCF1305,,,15,s,no,,,,,,,,,
Wailupe,B,5,4,DSCF1305,,,16,s,no,,,,,,,,,
Wailupe,B,5,4,DSCF1305,,,17,s,no,,,,,,,,,
Wailupe,B,5,4,DSCF1305,,,18,s,no,,,,,,,,,
Wailupe,B,5,4,DSCF1305,,,19,s,no,,,,,,,,,
Wailupe,B,5,4,DSCF1305,,,20,s,no,,,,,,,,,
Wailupe,B,5,5,DSCF1306,,,1,s,no,,,,,,,,,
Wailupe,B,5,5,DSCF1306,,,2,s,no,,,,,,,,,
Wailupe,B,5,5,DSCF1306,,,3,s,no,,,,,,,,,
Wailupe,B,5,5,DSCF1306,,,4,s,no,,,,,,,,,
Wailupe,B,5,5,DSCF1306,,,5,s,no,,,,,,,,,
Wailupe,B,5,5,DSCF1306,,,6,s,no,,,,,,,,,
Wailupe,B,5,5,DSCF1306,,,7,s,no,,,,,,,,,
Wailupe,B,5,5,DSCF1306,,,8,s,no,,,,,,,,,
Wailupe,B,5,5,DSCF1306,,,9,s,no,,,,,,,,,
Wailupe,B,5,5,DSCF1306,,,10,s,no,,,,,,,,,
Wailupe,B,5,5,DSCF1306,,,11,s,no,,,,,,,,,
Wailupe,B,5,5,DSCF1306,,,12,s,no,,,,,,,,,
Wailupe,B,5,5,DSCF1306,,,13,s,no,,,,,,,,,
Wailupe,B,5,5,DSCF1306,,,14,s,no,,,,,,,,,
Wailupe,B,5,5,DSCF1306,,,15,s,no,,,,,,,,,
Wailupe,B,5,5,DSCF1306,,,16,s,no,,,,,,,,,
Wailupe,B,5,5,DSCF1306,,,17,s,no,,,,,,,,,
Wailupe,B,5,5,DSCF1306,,,18,s,no,,,,,,,,,
Wailupe,B,5,5,DSCF1306,,,19,rb,ta,Cyanobacteria,sp.,t,,,,,,
Wailupe,B,5,5,DSCF1306,,,20,s,no,,,,,,,,,
Wailupe,B,5,6,DSCF1307,,,1,s,no,,,,,,,,,
Wailupe,B,5,6,DSCF1307,,,2,s,no,,,,,,,,,
Wailupe,B,5,6,DSCF1307,,,3,s,no,,,,,,,,,
Wailupe,B,5,6,DSCF1307,,,4,rb,ca,,,e,,,,,,
Wailupe,B,5,6,DSCF1307,,,5,s,no,,,,,,,,,
Wailupe,B,5,6,DSCF1307,,,6,s,no,,,,,,,,,
Wailupe,B,5,6,DSCF1307,,,7,s,no,,,,,,,,,
Wailupe,B,5,6,DSCF1307,,,8,s,no,,,,,,,,,
Wailupe,B,5,6,DSCF1307,,,9,s,no,,,,,,,,,
Wailupe,B,5,6,DSCF1307,,,10,s,no,,,,,,,,,
Wailupe,B,5,6,DSCF1307,,,11,s,no,,,,,,,,,
Wailupe,B,5,6,DSCF1307,,,12,s,no,,,,,,,,,
Wailupe,B,5,6,DSCF1307,,,13,s,no,,,,,,,,,
Wailupe,B,5,6,DSCF1307,,,14,s,no,,,,,,,,,
Wailupe,B,5,6,DSCF1307,,,15,s,no,,,,,,,,,
Wailupe,B,5,6,DSCF1307,,,16,rb,ta,,,t,,,,,,
Wailupe,B,5,6,DSCF1307,,,17,s,no,,,,,,,,,
Wailupe,B,5,6,DSCF1307,,,18,rb,ca,,,c,,,,,,
Wailupe,B,5,6,DSCF1307,,,19,s,no,,,,,,,,,
Wailupe,B,5,6,DSCF1307,,,20,s,no,,,,,,,,,
Wailupe,B,5,7,DSCF1308,,,1,s,no,,,,,,,,,
Wailupe,B,5,7,DSCF1308,,,2,s,no,,,,,,,,,
Wailupe,B,5,7,DSCF1308,,,3,s,no,,,,,,,,,
Wailupe,B,5,7,DSCF1308,,,4,s,no,,,,,,,,,
Wailupe,B,5,7,DSCF1308,,,5,s,no,,,,,,,,,
Wailupe,B,5,7,DSCF1308,,,6,s,no,,,,,,,,,
Wailupe,B,5,7,DSCF1308,,,7,s,no,,,,,,,,,
Wailupe,B,5,7,DSCF1308,,,8,rb,ta,,,t,,,,,,
Wailupe,B,5,7,DSCF1308,,,9,s,no,,,,,,,,,
Wailupe,B,5,7,DSCF1308,,,10,s,no,,,,,,,,,
Wailupe,B,5,7,DSCF1308,,,11,s,no,,,,,,,,,
Wailupe,B,5,7,DSCF1308,,,12,s,no,,,,,,,,,
Wailupe,B,5,7,DSCF1308,,,13,s,no,,,,,,,,,
Wailupe,B,5,7,DSCF1308,,,14,s,no,,,,,,,,,
Wailupe,B,5,7,DSCF1308,,,15,s,no,,,,,,,,,
Wailupe,B,5,7,DSCF1308,,,16,s,no,,,,,,,,,
Wailupe,B,5,7,DSCF1308,,,17,s,no,,,,,,,,,
Wailupe,B,5,7,DSCF1308,,,18,s,no,,,,,,,,,
Wailupe,B,5,7,DSCF1308,,,19,rb,ta,,,t,,,,,,
Wailupe,B,5,7,DSCF1308,,,20,s,no,,,,,,,,,
Wailupe,B,5,8,DSCF1309,,,1,s,no,,,,,,,,,
Wailupe,B,5,8,DSCF1309,,,2,s,no,,,,,,,,,
Wailupe,B,5,8,DSCF1309,,,3,s,no,,,,,,,,,
Wailupe,B,5,8,DSCF1309,,,4,s,no,,,,,,,,,
Wailupe,B,5,8,DSCF1309,,,5,s,no,,,,,,,,,
Wailupe,B,5,8,DSCF1309,,,6,rb,ta,,,t,,,,,,
Wailupe,B,5,8,DSCF1309,,,7,s,no,,,,,,,,,
Wailupe,B,5,8,DSCF1309,,,8,s,no,,,,,,,,,
Wailupe,B,5,8,DSCF1309,,,9,rb,ca,,,c,,,,,,
Wailupe,B,5,8,DSCF1309,,,10,s,no,,,,,,,,,
Wailupe,B,5,8,DSCF1309,,,11,s,no,,,,,,,,,
Wailupe,B,5,8,DSCF1309,,,12,s,no,,,,,,,,,
Wailupe,B,5,8,DSCF1309,,,13,s,no,,,,,,,,,
Wailupe,B,5,8,DSCF1309,,,14,s,no,,,,,,,,,
Wailupe,B,5,8,DSCF1309,,,15,s,no,,,,,,,,,
Wailupe,B,5,8,DSCF1309,,,16,s,no,,,,,,,,,
Wailupe,B,5,8,DSCF1309,,,17,s,no,,,,,,,,,
Wailupe,B,5,8,DSCF1309,,,18,s,no,,,,,,,,,
Wailupe,B,5,8,DSCF1309,,,19,s,no,,,,,,,,,
Wailupe,B,5,8,DSCF1309,,,20,rb,no,,,,,,,,,
Wailupe,B,5,9,DSCF1310,,,1,s,no,,,,,,,,,
Wailupe,B,5,9,DSCF1310,,,2,s,no,,,,,,,,,
Wailupe,B,5,9,DSCF1310,,,3,s,no,,,,,,,,,
Wailupe,B,5,9,DSCF1310,,,4,s,no,,,,,,,,,
Wailupe,B,5,9,DSCF1310,,,5,s,no,,,,,,,,,
Wailupe,B,5,9,DSCF1310,,,6,s,no,,,,,,,,,
Wailupe,B,5,9,DSCF1310,,,7,s,no,,,,,,,,,
Wailupe,B,5,9,DSCF1310,,,8,s,no,,,,,,,,,
Wailupe,B,5,9,DSCF1310,,,9,s,no,,,,,,,,,
Wailupe,B,5,9,DSCF1310,,,10,s,no,,,,,,,,,
Wailupe,B,5,9,DSCF1310,,,11,s,no,,,,,,,,,
Wailupe,B,5,9,DSCF1310,,,12,s,no,,,,,,,,,
Wailupe,B,5,9,DSCF1310,,,13,s,no,,,,,,,,,
Wailupe,B,5,9,DSCF1310,,,14,s,no,,,,,,,,,
Wailupe,B,5,9,DSCF1310,,,15,s,no,,,,,,,,,
Wailupe,B,5,9,DSCF1310,,,16,s,no,,,,,,,,,
Wailupe,B,5,9,DSCF1310,,,17,s,no,,,,,,,,,
Wailupe,B,5,9,DSCF1310,,,18,s,no,,,,,,,,,
Wailupe,B,5,9,DSCF1310,,,19,s,no,,,,,,,,,
Wailupe,B,5,9,DSCF1310,,,20,s,no,,,,,,,,,
Wailupe,B,5,10,DSCF1311,,,1,s,no,,,,,,,,,
Wailupe,B,5,10,DSCF1311,,,2,s,no,,,,,,,,,
Wailupe,B,5,10,DSCF1311,,,3,s,no,,,,,,,,,
Wailupe,B,5,10,DSCF1311,,,4,s,no,,,,,,,,,
Wailupe,B,5,10,DSCF1311,,,5,s,no,,,,,,,,,
Wailupe,B,5,10,DSCF1311,,,6,rb,ta,Cyanobacteria,sp.,t,,,,,,
Wailupe,B,5,10,DSCF1311,,,7,s,no,,,,,,,,,
Wailupe,B,5,10,DSCF1311,,,8,s,no,,,,,,,,,
Wailupe,B,5,10,DSCF1311,,,9,s,no,,,,,,,,,
Wailupe,B,5,10,DSCF1311,,,10,s,no,,,,,,,,,
Wailupe,B,5,10,DSCF1311,,,11,s,no,,,,,,,,,
Wailupe,B,5,10,DSCF1311,,,12,s,no,,,,,,,,,
Wailupe,B,5,10,DSCF1311,,,13,s,no,,,,,,,,,
Wailupe,B,5,10,DSCF1311,,,14,s,no,,,,,,,,,
Wailupe,B,5,10,DSCF1311,,,15,s,no,,,,,,,,,
Wailupe,B,5,10,DSCF1311,,,16,s,no,,,,,,,,,
Wailupe,B,5,10,DSCF1311,,,17,s,no,,,,,,,,,
Wailupe,B,5,10,DSCF1311,,,18,s,no,,,,,,,,,
Wailupe,B,5,10,DSCF1311,,,19,s,no,,,,,,,,,
Wailupe,B,5,10,DSCF1311,,,20,s,no,,,,,,,,,
